Unnamed: 0,id,foodname,foodtype,recommend,imgurl,price
220,221,Rice cooker version Dongpo meat,Cantonese cuisine,"Dongpo pork, also known as boiling meat and Dongpo braised meat, is a traditional and famous dish in Meishan and Jiangnan. Dongpo pork is available in Zhejiang, Sichuan, Hubei and other cuisines, and the methods are different in different places. Some are cooked first and then cooked, some are cooked first and then steamed, and some are stewed directly to collect the sauce.",http://img.xiaochushuo.com/web/262397220.jpg!s4,30.17
221,222,Baishao Cantonese Vegetable Heart,Cantonese cuisine,"Everyone must be familiar with this dish. Baizhuo Caixin is a traditional Han dish in Guangdong Province and belongs to the Cantonese cuisine. This dish is crispy and tender, has a unique flavor, rich nutrition, and has the functions of clearing heat, detoxifying, sterilizing and lowering blood lipids. The main ingredient is Guangdong cabbage, and the main cooking process is Baishao. This season is very suitable.",http://img.xiaochushuo.com/web/226327334.jpg!s4,109.54
222,223,Chaoshan Home-Cooked Cuisine | Stir-fried Pork Blossoms with Pickles,Cantonese cuisine,"The innocent Chaoshan pickled vegetables are a treasure in the eyes of Chaoshan people. Although it is difficult to be the protagonist, they are always an important side dish. Some dishes cannot be cooked without it, such as pickled pork belly soup and pork belly stir-fried pickled vegetables. When I was a child, my mother often stir-fry this dish. The pork was made of pork belly, and it was also better to use pork belly to stir-fry it. The fatty meat in pickles and pork belly is perfectly combined. The pork belly is not greasy at all. The pickles also have the aroma of pork belly, which complement each other.",http://img.xiaochushuo.com/web/263506976.jpg!s4,45.23
223,224,Pork belly chicken,Cantonese cuisine,"Pig belly dumpling chicken is a traditional local dish in Guangdong Province. It belongs to the Cantonese cuisine, also known as Pig belly dumpling chicken hotpot and Phoenix reincarnation. It is popular in Guangdong's eastern Guangdong areas such as Huizhou, Heyuan, Meizhou, etc., and is a must-have for banquets in the Hakka region of Guangdong. Use soup before meals, with a rich medicinal flavor and pepper aroma.
Today, this Kunbo casserole, which is known as ""dry and hot, and quenching,"" is used to make this dish. The method of simmering at low heat throughout the process, and the characteristics of far-infrared rays generated when the casserole is heated, that is, do not remove the cover immediately after turning off the heat. , continue to simmer for twenty minutes. It can maximize the nutrition of the dishes and reduce the loss of nutrients. The meat produced is smooth and delicious, and the soup is refreshing.",http://img.xiaochushuo.com/web/255559802.jpg!s4,105.63
224,225,Garlic cabbage,Cantonese cuisine,"It is better to stir-fry with lard, but those who lose weight should use vegetable oil.",http://img.xiaochushuo.com/web/263978420.jpg!s4,40.36
225,226,Stir-fried shrimp,Cantonese cuisine,I didn't expect that the cereal I usually eat can also collide with shrimp to create a delicious dish. It has a crispy taste and is loved by children.,http://img.xiaochushuo.com/web/265071383.jpg!s4,112.29
226,227,"Abalone sauce pot vegetable, second bullet",Cantonese cuisine,"Pot vegetable is a Han dietary custom in Shenzhen, Huizhou, Heyuan and Hong Kong's New Territories. It is said to have originated in the late Southern Song Dynasty and has a history of hundreds of years. It is a chowder style. Traditional pot vegetables are loaded in wooden or antimony pots. During festive festivals, such as the entry of a new home, the consecration of the ancestral hall or the lighting of the New Year, a potted vegetable banquet will be held in rural areas in the New Territories.",http://img.xiaochushuo.com/web/239968619.jpg!s4,92.55
227,228,Chaoshan + fried hemp leaves,Cantonese cuisine,"Hemp leaves. Only Chaoshan people understand the delicious food, please understand it.",http://img.xiaochushuo.com/web/260845886.jpg!s4,40.05
228,229,Braised bream,Cantonese cuisine,"Home-cooked braised bream can be made at home, and it is definitely not worse than outside!",http://img.xiaochushuo.com/web/264628039.jpg!s4,97.33
229,230,How to make pork ribs delicious ~ Raw fried pork ribs,Cantonese cuisine,"Xinsit~ Raw fried pork ribs

For the health of my family, I chose a New Site stainless steel wok, which has a super hard honeycomb pattern that protects the non-stick layer, which plays a durable non-stick pan. Moreover, even if you can use a shovel, you won’t hurt the pan.
I can't wait to make a rib with this new pot. The most common method is to make lotus root soup or braised pork ribs with fermented black beans. How to make the ribs delicious? I remember there is a famous dish in Guangdong.
Fried pork ribs. I have eaten raw fried pork ribs in a restaurant. They taste good and have the aroma of vegetables. The pork ribs are delicious and have no meatiness, good taste and very fragrant.",http://img.xiaochushuo.com/web/263025817.jpg!s4,106.05
230,231,Orleans chicken wings,Cantonese cuisine,"The easiest way to make chicken wings is Orleans chicken wings. As long as you can buy a pack of Orleans seasonings, it is equivalent to half the success.",http://img.xiaochushuo.com/web/265038179.jpg!s4,102.72
231,232,Plum vegetable pork,Cantonese cuisine,"Plum vegetable braised pork with thick oil and red sauce. The sauce is red and bright, the soup is sticky and delicious, the pork is smooth and mellow, the meat is soft and rotten, fat but not greasy, and the plum vegetables are rich and fragrant. When you chew a piece and your mouth is full of oil, you will feel that it is not fat at all. Plum vegetables absorb oil, and pork belly will bring the fragrance of plum vegetables. The combination of plum vegetables and pork belly can be said to be just right.",http://img.xiaochushuo.com/web/262558070.jpg!s4,35.36
232,233,Chop pepper vegetable heart,Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%B2%9C%E5%92%B8%E5%BE%AE%E8%BE%A3%EF%BC%8C%E8%84%86%E5%AB%A9%E7%88%BD%E5%8F%A3 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/3201546.jpg!s4,64.82
233,234,Steamed loofah with garlic,Cantonese cuisine,"Tips for purchasing loofah in summer
Straight and evenly: The melon body is straight, with uniform thickness and thickness, and a diameter of about 3 cm. This kind of loofah is well developed;
Moderate soft and hardness: moderate soft and hardness have sufficient moisture and fresher; particularly hard loofahs will be bitter, so don’t choose;
Tender green color: the loofah with tender green color and clear patterns is just ripe and has a tender taste;
The melon handle is crispy: the melon handle does not wither and can be pinched with your hands;
Fresh flowers: Luffa flowers that do not wither are fresher.",http://img.xiaochushuo.com/web/264711649.jpg!s4,34.33
234,235,Mushroom roast duck meat,Cantonese cuisine,"There are many ways to make duck meat, it tastes delicious no matter how you make it ~",http://img.xiaochushuo.com/web/cf8de027a4f982bdc9a811ca4814e7f6.jpg!s4,47.96
235,236,Extremely delicious Cantonese steamed bass,Cantonese cuisine,"I made steamed sea bass today. In Cantonese cuisine, the focus of steamed fish is on the word ""clean"" and fresh "", without complex seasonings and ingredients, and only simple and exquisite ingredients are used to restore the original flavor of steamed fish, which is by the sea. The child is so happy. My husband bought fresh sea bass from the port in the morning. The boss of the boat said it was just salvaged. Hehehe, steamed fish is my favorite way to eat, so when we were making steamed fish , it is best to choose sea bass and opium fish. These fish have few tender meat and are rich in oil, making them the best choice for steaming fish...",http://img.xiaochushuo.com/web/262663967.jpg!s4,99.61
236,237,Egg sausage powder,Cantonese cuisine,"When it comes to food from all over the world, we have to mention the Cantonese breakfast tea in Guangdong. The impression that Guangdong people give me is particularly particular about the food, and they have high requirements for the taste and appearance of the food. The rice noodle is one of the favorite morning teas for Guangdong people. The finished product looks crystal clear and tender and smooth. It’s so delicious when poured on the sauce! But I can’t go from Dabei to Guangdong to eat rice noodles, so I can make one myself to get my cravings! In fact, the method of making rice noodles is very simple. Make the paste and steam and scrape it. It can be served in three minutes. It tastes smooth and delicious, and it is no worse than the one sold outside!",http://img.xiaochushuo.com/web/265556010.jpg!s4,107.28
237,238,Brewed black ears,Cantonese cuisine,"In fact, this dish comes from Cantonese dishes stuffed with mushrooms! Today I changed it to brewed fungus. I bought some single, rootless small bowls of ears at a special price. After soaking, I found that the shape looked like small bowls, filled with food and a bowl full of bowls. It has a full meaning, and it feels good to use it for making New Year’s dishes! I made some shrimps with some homemade shrimp glue and then mixed with some vegetable hearts, which made it rich in taste!",http://img.xiaochushuo.com/web/47587141.jpg!s4,86.68
238,239,Soaking floral glue,Cantonese cuisine,"The gum is also fish belly. It mainly contains high-grade collagen, a variety of vitamins, calcium, zinc, iron, selenium and other trace elements. It can nourish the tendons and veins, nourish the kidneys and replenish essence, and is very beneficial for the soreness and weakness of the waist and knees, and the body is weak. , replenish physical strength, enhance immunity, and beautify the skin.
Floral gum contains a lot of collagen. Female consumption of floral gum can supplement collagen that is lacking in the skin, supplement nutrients to the skin, and relieve the aging of the skin and other phenomena.
It is easy to absorb with soup and milk.",http://img.xiaochushuo.com/web/263930900.jpg!s4,112.99
239,240,Sausage Claypot Rice,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%B2%A4%E8%8F%9C (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))","Because I haven't eaten clay pot rice for a long time, I miss it very much~ I still have sausages left at home, so I started to stew and start the delicious clay pot rice trip.",http://img.xiaochushuo.com/web/256474394.jpg!s4,89.13
240,241,Braised Pumpkin,Cantonese cuisine,"Autumn is the season for pumpkin harvest. Pumpkin is rich in vitamins and minerals, and its cobalt content ranks first among vegetables, which can prevent anemia. The soft and glutinous pumpkin and minced meat were fried together, which was very good.",http://img.xiaochushuo.com/web/265017273.jpg!s4,39.98
241,242,Mushroom tofu soup,Cantonese cuisine,"I have lived in the north for three years, but I still can't adapt to the heavy taste here. I have been used to light tastes since I was a child. I like the taste of the food itself to match it, and there are no extra heavy flavor seasonings. A light and not monotonous soup can be eaten in the north, a large fried dough stick and a bowl of mushroom tofu soup.
You can also eat it in the south, such as a meat dish, a bowl of rice, and a bowl of mushroom tofu soup?",http://img.xiaochushuo.com/web/263838268.jpg!s4,82.96
242,243,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%83%A1%E8%90%9D%E5%8D%9C%E7%82%92%E8%82%89%E4%B8%9D (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Carrot stir-fried meat is a dish. The main ingredients are carrots, pork, etc., which are delicious and nutritious.",http://img.xiaochushuo.com/web/264708514.jpg!s4,73.18
243,244,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%86%AC%E7%93%9C%E7%82%92%E8%99%BE%E4%BB%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Sweet winter melon
Tasty shrimp
Fried together, refreshing, sweet and delicious in summer!",http://img.xiaochushuo.com/web/264930240.jpg!s4,110.24
244,245,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%9D%8F%E9%B2%8D%E8%8F%87%E7%82%92%E8%82%89%E7%89%87 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Oyster mushrooms are rich in nutrients, low in calories, and are healthy and suitable for people who lose weight. Use chicken breasts for meat slices, because pork has been too expensive recently, haha, and the chicken breasts are low in calories and can be fried and delicious.",http://img.xiaochushuo.com/web/263897959.jpg!s4,71.84
245,246,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%9D%9E%E8%8F%8A%E7%82%96%E9%B2%8D%E9%B1%BC (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Office workers work for a long time and work intensity are inevitable, and symptoms of anxiety and irritability are inevitable. In severe cases, poor sleep, chest tightness, palpitations, and depression may occur.

Stewed abalone with Qiju is a very suitable soup for people who are usually stressed and prone to nervousness and anxiety.

Abalone meat and shell are used together, combined with wolfberry that nourishes the liver and kidneys, as well as chrysanthemums that clear the liver and improve the eyes. They are both clear and clear and tonic, and are also very suitable for mothers with restlessness, insomnia, chest tightness and palpitations. It is also very suitable for people who stay up late for a long time, have high stress, have strong liver fire, have insomnia, dry eyes, dry throat and bitter mouth.",http://img.xiaochushuo.com/web/265543435.jpg!s4,116.54
246,247,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%A6%99%E8%8F%87%E5%8D%A4%E8%82%89%E9%A5%AD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Shiitake mushrooms are rich in vitamin B1 and a variety of vitamins. Vitamin B1, also known as thiamine, is involved in the synthesis of coenzymes in sugar oxidation, which is necessary for the body to make full use of sugars, and can enhance appetite and promote growth. Vitamin PP is also called niacin. When the body is deficient for a long time, symptoms such as loss of appetite, fatigue and weakness may occur.",http://img.xiaochushuo.com/web/265595547.jpg!s4,42.72
247,248,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%9D%92%E6%A4%92%E7%82%92%E7%8C%AA%E8%82%9D (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Stir-fried pork liver with green peppers. This way, the green pepper is crispy, the pork liver is tender, smooth and delicious",http://img.xiaochushuo.com/web/264748002.jpg!s4,99.51
248,249,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8D%97%E4%B9%B3%E7%8C%AA%E6%89%8B (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8D%97%E4%B9%B3%E7%8C%AA%E6%89%8B%EF%BC%8C%E5%A6%88%E5%A6%88%E7%9A%84%E5%91%B3%E9%81%93 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/263158204.jpg!s4,95.82
249,250,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%83%A1%E8%90%9D%E5%8D%9C%E7%82%92%E8%85%8A%E8%82%89 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%AE%80%E5%8D%95%E5%8F%88%E4%B8%8B%E9%A5%AD%E7%9A%84%E5%AE%B6%E5%B8%B8%E8%8F%9C%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/265399403.jpg!s4,57.08
250,251,Claypot rice,Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%85%B2%E4%BB%94%E9%A5%AD%EF%BC%8C%E5%B9%B6%E9%9D%9E%E5%86%AC%E5%AD%A3%E6%89%8D%E6%9C%89%EF%BC%8C%E5%9C%A8%E5%B9%BF%E5%BC%8F%E9%85%92%E6%A5%BC%E4%B8%80%E5%B9%B4%E5%9B%9B%E5%AD%A3%E9%83%BD%E6%9C%89%E4%BE%9B%E5%BA%94%E3%80%82%E5%A6%82%E4%BD%A0%E8%A6%81%E7%82%B9%E7%85%B2%E4%BB%94%E9%A5%AD%E8%A6%81%E4%B8%80%E5%9D%90%E4%B8%8B%E6%9D%A5%E5%B0%B1%E7%82%B9%E3%80%82%E5%9B%A0%E4%B8%BA%E6%98%AF%E4%B8%80%E4%BA%BA%E4%B8%80%E7%85%B2%EF%BC%8C%E4%BB%8E%E4%BD%A0%E4%B8%8B%E5%8D%95%E5%BC%80%E5%A7%8B%E5%88%B6%E4%BD%9C%EF%BC%8C%E5%B0%8F%E7%81%AB%E6%85%A2%E7%84%96%EF%BC%8C%E8%87%B3%E5%B0%91%E8%A6%81%E5%8D%8A%E5%B0%8F%E6%97%B6%E3%80%82%0D%0A%E5%BD%93%E7%85%B2%E4%BB%94%E9%A5%AD%E7%AB%AF%E4%B8%8A%E6%A1%8C%E6%97%B6%EF%BC%8C%E5%BA%97%E5%91%98%E6%89%93%E5%BC%80%E7%9B%96%EF%BC%8C%E6%B5%87%E4%B8%8A%E7%89%B9%E5%88%B6%E7%9A%84%E9%85%B1%E6%B1%81%EF%BC%8C%E5%8F%AA%E5%90%AC%E5%90%B1%E5%90%B1%E7%9A%84%E5%93%8D%EF%BC%8C%E9%9A%8F%E7%9D%80%E7%83%AD%E6%B0%94%EF%BC%8C%E9%A6%99%E5%91%B3%E6%89%91%E9%9D%A2%E8%80%8C%E6%9D%A5%E3%80%82%0D%0A%E5%90%83%E5%BE%97%E6%97%B6%E5%80%99%E5%88%AB%E5%BF%98%E8%AE%B0%E6%93%8D%E5%BA%95%E5%93%9F%EF%BC%8C%E9%82%A3%E9%87%91%E9%BB%84%E8%89%B2%E7%9A%84%E9%94%85%E5%B7%B4%EF%BC%8C%E5%90%B8%E8%B6%B3%E8%82%89%E9%A6%99%E5%92%8C%E6%B1%81%E9%A6%99%E6%98%AF%E6%9C%80%E6%9C%80%E7%9A%84%E7%B2%BE%E5%8D%8E%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/248994191.jpg!s4,93.42
251,252,Braised yellow croaker,Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%B8%8D%E5%8A%A0%E4%B8%80%E7%82%B9%E9%85%B1%E6%B2%B9%E7%9A%84%E7%BA%A2%E7%83%A7%E5%B0%8F%E9%BB%84%E9%B1%BC%EF%BC%8C%E5%91%B3%E9%81%93%E4%B9%9F%E8%B6%85%E7%BA%A7%E9%B2%9C%E7%BE%8E%EF%BC%8C%E8%BF%9E%E6%B1%A4%E6%B1%81%E5%90%83%E7%9A%84%E9%83%BD%E4%B8%8D%E5%89%A9%E5%95%A6%EF%BC%81%EF%BC%81%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/264360725.jpg!s4,59.46
252,253,Ginger bumps into milk,Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%A7%9C%E6%92%9E%E5%A5%B6%E6%98%AF%E4%B8%80%E7%A7%8D%E5%B9%BF%E4%B8%9C%E7%8F%A0%E6%B1%9F%E4%B8%89%E8%A7%92%E6%B4%B2%E5%9C%B0%E5%8C%BA%E7%9A%84%E7%89%B9%E8%89%B2%E4%BC%A0%E7%BB%9F%E7%94%9C%E7%82%B9%E5%B0%8F%E5%90%83%EF%BC%8C%E4%BB%A5%E5%A7%9C%E6%B1%81%E5%92%8C%E7%89%9B%E5%A5%B6%E4%B8%BA%E4%B8%BB%E8%A6%81%E5%8E%9F%E6%96%99%E5%8A%A0%E5%B7%A5%E5%88%B6%E4%BD%9C%E8%80%8C%E6%88%90%E7%9A%84%E4%B8%80%E7%A7%8D%E7%94%9C%E5%93%81%EF%BC%8C%E5%8F%A3%E6%84%9F%E6%BB%91%E5%AB%A9%EF%BC%8C%E9%A3%8E%E5%91%B3%E7%8B%AC%E7%89%B9 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/264393039.jpg!s4,116.22
253,254,Pig trotter,Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%8C%AA%E8%84%9A%E9%9D%A2%E6%98%AF%E5%B9%BF%E4%B8%9C%E4%B8%80%E5%B8%A6%E7%9A%84%E6%B1%89%E6%97%8F%E9%A3%8E%E5%91%B3%E5%B0%8F%E5%90%83%EF%BC%8C%E5%B1%9E%E4%BA%8E%E7%B2%A4%E8%8F%9C%E7%B3%BB%E3%80%82%E6%B1%A4%E8%89%B2%E9%87%91%E7%BA%A2%E3%80%81%E7%8C%AA%E8%84%9A%E9%85%A5%E7%83%82%E3%80%81%E6%B1%A4%E6%B1%81%E9%B2%9C%E7%BE%8E%E3%80%81%E7%8C%AA%E8%84%9A%E6%BB%91%E6%B6%A6%E3%80%82%E9%80%89%E6%8B%A9%E7%8C%AA%E7%9A%84%E5%89%8D%E8%84%9A%EF%BC%8C%E7%9F%AD%E7%B2%97%E3%80%81%E8%82%A5%E5%AB%A9%E3%80%81%E6%B4%81%E7%99%BD%E3%80%81%E6%96%B0%E9%B2%9C%E7%9A%84%E4%B8%BA%E6%9C%80%E5%A5%BD%EF%BC%8C%E5%89%8D%E7%8C%AA%E8%84%9A%E7%AD%8B%E8%82%89%E8%BE%83%E5%A4%9A%EF%BC%8C%E7%85%AE%E8%B5%B7%E6%9D%A5%E6%98%93%E7%83%82%E3%80%82%E7%82%96%E7%9A%84%E6%97%B6%E5%80%99%EF%BC%8C%E8%A6%81%E7%94%A8%E5%BE%AE%E7%81%AB%E6%85%A2%E7%85%AE%EF%BC%8C%E4%BD%BF%E7%82%96%E7%86%9F%E7%9A%84%E7%8C%AA%E8%84%9A%E8%BD%AF%E7%83%82%E8%80%8C%E4%B8%8D%E6%95%A3%EF%BC%8C%E5%90%83%E8%B5%B7%E6%9D%A5%E6%89%8D%E5%A5%BD%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/262987248.jpg!s4,35.92
254,255,"Tomato sauce pork chop [sweet and sour, delicious, tender and smooth, never tired of eating]",Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%8C%84%E6%B1%81%E7%8C%AA%E6%89%92%EF%BC%8C%E9%85%B8%E9%85%B8%E7%94%9C%E7%94%9C%E7%89%B9%E5%88%AB%E5%BC%80%E8%83%83%E3%80%82%E4%B9%9F%E6%98%AF%E4%B8%8D%E5%B0%91%E5%A6%88%E5%A6%88%E4%B8%BA%E4%BA%86%E5%93%84%E5%B0%8F%E6%9C%8B%E5%8F%8B%E5%90%83%E5%A4%9A%E7%82%B9%E9%A5%AD%E7%BB%8F%E5%B8%B8%E5%81%9A%E3%80%82%E6%AF%8F%E9%80%A2%E5%A6%88%E5%A6%88%E5%9C%A8%E7%82%89%E7%81%B6%E5%89%8D%E7%85%8E%E7%8C%AA%E6%89%92%EF%BC%8C%E8%82%89%E9%A6%99%E6%BB%A1%E5%AE%A4%EF%BC%8C%E4%B8%AA%E4%B8%AA%E2%80%9C%E9%A9%AC%E9%AA%9D%E4%BB%94%E2%80%9D%E5%B0%B1%E4%BC%9A%E6%94%BE%E4%B8%8B%E6%89%8B%E4%B8%AD%E7%9A%84%E7%8E%A9%E5%85%B7%EF%BC%8C%E6%8A%8A%E5%A4%B4%E6%8E%A2%E8%BF%9B%E5%8E%A8%E6%88%BF%E9%87%8C%EF%BC%8C%E8%BE%B9%E7%9C%8B%E8%BE%B9%E6%B5%81%E5%8F%A3%E6%B0%B4%E3%80%82%E6%9C%89%E4%BA%86%E8%BF%99%E4%B8%80%E4%BB%BD%E8%8C%84%E6%B1%81%E7%8C%AA%E6%89%92%EF%BC%8C%E9%A5%AD%E9%83%BD%E8%83%BD%E8%87%AA%E5%B7%B1%E5%90%83%E5%AE%8C%E5%95%8A%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/264188530.jpg!s4,37.77
255,256,"Homemade taro sago delicacy is super delicious, and it’s a few streets away from the sugar water shop",Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%96%9C%E6%AC%A2%E5%A4%8F%E5%A4%A9%E7%9A%84%E4%B8%80%E7%99%BE%E4%B8%AA%E7%90%86%E7%94%B1%EF%BC%8C%E7%AC%AC%E4%B8%80%E4%B8%AA%E4%B8%80%E5%AE%9A%E6%98%AF%E5%8F%AF%E4%BB%A5%E6%95%9E%E5%BC%80%E8%82%9A%E7%9A%AE%E5%90%83%E5%90%84%E7%A7%8D%E7%94%9C%E5%93%81%E3%80%82%E4%BB%8A%E5%A4%A9%E8%B7%9F%E5%A4%A7%E5%AE%B6%E5%88%86%E4%BA%AB%E4%B8%80%E4%B8%8B%EF%BC%8C%E6%88%91%E5%A4%8F%E5%AD%A3%E6%9C%80%E5%B8%B8%E5%81%9A%E7%9A%84%E4%B8%80%E6%AC%BE%E7%B3%96%E6%B0%B4%EF%BC%8C%E6%84%9F%E5%85%B4%E8%B6%A3%E7%9A%84%E8%AF%9D%EF%BC%8C%E4%B8%80%E5%AE%9A%E4%B8%8D%E8%A6%81%E9%94%99%E8%BF%87%EF%BC%8C%E8%B7%9F%E6%88%91%E4%B8%80%E8%B5%B7%E5%81%9A%E8%B5%B7%E6%9D%A5%E5%90%A7%EF%BC%8C%E5%9C%A8%E5%AE%B6%E4%B9%9F%E8%83%BD%E8%BD%BB%E6%9D%BE%E5%90%83%E5%88%B0%E5%9C%B0%E9%81%93%E5%A5%BD%E6%BB%8B%E5%91%B3%E5%95%A6%3F%E7%94%A9%E7%B3%96%E6%B0%B4%E5%BA%97%E5%87%A0%E6%9D%A1%E8%A1%97%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/263318317.jpg!s4,70.89
256,257,Special Ants Up on Tree Super Spicy Version,Hunan cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%AF%B4%E5%88%B0%E8%9A%82%E8%9A%81%E4%B8%8A%E6%A0%91%EF%BC%8C%E6%88%91%E7%9C%9F%E7%9A%84%E8%A7%89%E5%BE%97%E6%AF%94%E4%BB%BB%E4%BD%95%E8%82%89%E8%8F%9C%E9%83%BD%E5%A5%BD%E5%90%83%EF%BC%8C%E7%B2%89%E4%B8%9D%E5%90%B8%E6%94%B6%E8%82%89%E5%91%B3%E8%BE%A3%E5%91%B3%EF%BC%8C%E6%80%BB%E4%B9%8B%E5%B0%B1%E6%98%AF%E5%8E%BB%E9%A5%AD%E5%BA%97%E9%83%BD%E4%BC%9A%E7%82%B9%E7%9A%84%E4%B8%80%E9%81%93%E7%BE%8E%E9%A3%9F (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/257719343.jpg!s4,35.2
