,id,foodname,foodtype,recommend,imgurl,price
105,106,干葱豆豉鸡,粤菜,咸香适口，很是下饭！,http://img.xiaochushuo.com/web/263386458.jpg!s4,66.97
106,107,鸡蛋蒸猪肉,粤菜,广东菜，比较清淡，大人小孩都喜欢的菜式,http://img.xiaochushuo.com/web/226003422.jpg!s4,46.29
107,108,广式清蒸黄鱼,粤菜,"黄鱼含有丰富的蛋白质、矿物质和维生素,对人体有很好的补益作用,对体质虚弱和中老年人来说,食用黄鱼会收到很好的食疗效果",http://img.xiaochushuo.com/web/263521768.jpg!s4,90.71
108,109,酸甜?排骨,粤菜,小时候最爱的一道菜，一碟排骨可以吃几大碗饭！每次吃都很怀念小时候的点滴。,http://img.xiaochushuo.com/web/262439980.jpg!s4,120.00
109,110,胡萝卜筒骨汤,粤菜,夏天天气热，出汗多，要多喝点汤水来补充水分哟。广东最近断断续续的下雨，天气闷热潮湿，薏米有祛湿的功效，非常适合这种天气喝,http://img.xiaochushuo.com/web/265597748.jpg!s4,72.31
110,111,清蒸鱼,粤菜,生活中常用的一种做法,http://img.xiaochushuo.com/web/264520709.jpg!s4,42.31
111,112,番茄里脊,粤菜,番茄里脊肉口感酸甜，外酥里嫩，开胃消食，是广大女孩子们喜欢的美食，我今天勤快一点做盘给姑娘吃！,http://img.xiaochushuo.com/web/f56fdd0fa12cb21a3d0edbdef3e3f8b9.jpg!s4,60.35
112,113,干炒牛河,粤菜,"干炒牛河是广东的特色传统小炒之一，不论去茶楼、酒楼，甚至是海外唐人街，粤港地区的人们总会去寻觅它的踪迹。
河粉出自沙河镇，所以又称沙河粉，炒制则分为加入茨汁的湿炒，和不加茨汁的干炒。干炒更香更有镬气，为了家里迷恋河粉的大小宝贝，学会干炒牛河就成了必须。
干炒牛河一般和豆芽搭配，我不喜豆芽，于是只下了韭黄。",http://img.xiaochushuo.com/web/259071115.jpg!s4,105.67
113,114,南瓜炒鸡蛋,粤菜,南瓜不但可以充饥，而且还有一定的应用价值，具有促进生长发育、利尿通便、保护胃黏膜等功效。,http://img.xiaochushuo.com/web/35e07e2c80f8bde210aed694bbea4f93.jpg!s4,61.38
114,115,清蒸鲈鱼,粤菜,在广东呆久了，越来越喜欢粤菜，也喜欢研究粤菜。豉汁排骨，清蒸鱼，白切鸡，这些都是经典的广东菜式，鲜美可口，既保留了食材的原汁原味，又不会上火，有益于健康。今天我就来分享一下清蒸鱼的做饭，希望大家喜欢咯！,http://img.xiaochushuo.com/web/233637442.jpg!s4,93.49
115,116,糖醋菠萝排骨,粤菜,酸酸，甜甜，还有浓浓哒菠萝?香味，色香味俱全！,http://img.xiaochushuo.com/web/264379593.jpg!s4,103.53
116,117,萝卜炖鸭肉,粤菜,现在还记得当初老妈第一次做这个菜的时候，上桌两下就扫光了，加了香菇和木耳一起炖，简直不要太好吃。你也来试试吧。,http://img.xiaochushuo.com/web/265267153.jpg!s4,48.07
117,118,黄焖冬笋鸡,粤菜,浓郁酱汁连系鸡肉与冬笋的桥梁，味美又下饭,http://img.xiaochushuo.com/web/265188638.jpg!s4,37.88
118,119,苦瓜炒腊肉,粤菜,"苦瓜配腊肉
豆豉配蒜头
都是完美的搭配",http://img.xiaochushuo.com/web/264878482.jpg!s4,67.31
119,120,#年年有鱼#红烧红石斑,粤菜,"“枭笑”给大家拜个吉祥年，捎个心意送到你身边，一年四季岁岁平安团团圆圆，万事如意又一年，挂上红吉祥，把快乐做成年夜饭，尝个饺子乐开怀，送一份祝福日子红艳艳。? ? ? ? ? ?
过年有鱼喻意年年有余，所以人们还特意不把鱼吃完，留到次日即新年，年年有余，去年的收获多，吃用不完，余到今年都还有，在物质贫乏的古代，这是人们对物质的渴望向往。成了现在的习俗，今天枭笑家的年夜饭中的鱼选用了新西兰红石斑鱼。",http://img.xiaochushuo.com/web/262808730.jpg!s4,30.64
120,121,杏仁银耳雪梨羹,粤菜,香甜糖水，止咳、润肺，杏仁银耳雪梨羹喜欢的味道。,http://img.xiaochushuo.com/web/265174858.jpg!s4,105.02
121,122,四季豆烧排骨,粤菜,"四季豆是最常见的蔬菜之一，营养价值也是非常高的。它富含蛋白质和多种氨基酸，春夏季是非常适合吃点四季豆，能消暑，清口，能健脾利胃，增进食欲。
四季豆烧排骨这道家常菜有素有荤，味道也不油腻，老少皆宜。",http://img.xiaochushuo.com/web/264486912.jpg!s4,116.09
122,123,豆皮金针菇卷,粤菜,怎么把蔬菜吃出肉的感觉？那就试试是豆皮卷金针菇了。金针菇是一个脂肪含量极低的食材，所以非常适合减肥的小仙女哟。,http://img.xiaochushuo.com/web/264907418.jpg!s4,47.05
123,124,香菇肉片,粤菜,比较下饭的家常菜,http://img.xiaochushuo.com/web/265034877.jpg!s4,83.28
124,125,培根芦笋卷,粤菜,春光明媚，芦笋飘香。,http://img.xiaochushuo.com/web/265442765.jpg!s4,100.56
125,126,菠萝咕噜肉,粤菜,咕噜肉原名古老肉，是一道广东的特色菜。此菜是以糖醋排骨改制而成，深受中外宾客的喜爱，糖醋排骨的历史较老，现经改制后，便改称为古老肉，因外国人发音不准，常把古老肉叫做咕噜肉！久而久之大家也就习惯叫成咕噜肉了！,http://img.xiaochushuo.com/web/260548562.jpg!s4,59.52
126,127,油炸糖醋版孔雀开屏鱼-年夜饭、宴请菜类,粤菜,本来想做龙腾鱼跃，但还有一些细节未弄明白，于是就想做孔雀开屏鱼，之前那份食谱是蒸锅做的，也是比较普遍的做法，今天做的这道油炸糖醋版，好吃又别有风味。,http://img.xiaochushuo.com/web/262479378.jpg!s4,99.27
127,128,南瓜元宝馒头,粤菜,快过年啦！今天来教大家做元宝馒头，不仅寓意好，而且做法简单易学，赶紧学会回家露一手，哈哈～,http://img.xiaochushuo.com/web/bed12d24052d95104b5d89d9b6a4f54f.jpg!s4,35.61
128,129,清蒸螃蟹,粤菜,太雕酒与牛油组合蒸的螃蟹很特别,http://img.xiaochushuo.com/web/265068405.jpg!s4,71.37
129,130,白菜炒肉片,粤菜,"大白菜是我们餐桌上常见的一种菜。它富含丰富的纤维素，可有效达到润肠通便，促进排毒的作用，同时大白菜的含水量特别高，可以达到滋阴润燥，护肤养颜的作用。
做这道菜的时候我喜欢放点醋和白糖，酸酸甜甜的，好开胃。",http://img.xiaochushuo.com/web/265097233.jpg!s4,39.83
130,131,鲜虾黄瓜条,粤菜,鲜虾含丰富的钾、碘、及维生素A、氨茶碱等成分，含蛋白质丰富,http://img.xiaochushuo.com/web/263282122.jpg!s4,39.88
131,132,蒜蓉空心菜,粤菜,每当空心菜的季节，自己总会买空心菜来吃，空心菜实在是太好吃了?这道蒜蓉空心菜简单又美味啊！！！,http://img.xiaochushuo.com/web/264630654.jpg!s4,108.15
132,133,凉瓜焖排骨（经典且惊艳的味道）,粤菜,凉瓜焖排骨是一道很经典的家常菜，平常多数用蒜蓉豆豉糖来煮的，这个用柱候酱煮味道更佳，不妨试试看哈！,http://img.xiaochushuo.com/web/265537356.jpg!s4,113.10
133,134,红烧草鱼,粤菜,鱼的营养价值是非常高的，除了清蒸，红烧也是真的很不错。,http://img.xiaochushuo.com/web/264690547.jpg!s4,89.47
134,135,爆炒猪肚,粤菜,爆炒猪肚，脆嫩爽口，香味十足,http://img.xiaochushuo.com/web/264593177.jpg!s4,99.53
135,136,红烧豆腐丸子,粤菜,这道豆腐丸子刚一炸出来，就被家里的小朋友吃掉了大半盘儿。其实最好是加点儿青菜炒在一起，这样就不会很腻。,http://img.xiaochushuo.com/web/263530901.jpg!s4,99.60
136,137,山楂小排骨,粤菜,"口感丰富，开胃消食。
山楂的果酸跟冰糖的清甜配搭天衣无缝，给排骨注入了清新又跳跃回味，把排骨原先的肥腻都抵消了，吃多了也不担心脂肪摄入，让爱吃肉的你吃得轻松无负担！",http://img.xiaochushuo.com/web/264299279.jpg!s4,110.67
137,138,芥兰木耳,粤菜,芥蓝木耳是一道特别适合减脂减肥时期的菜。芥兰里面含有非常高的纤维素，也非常有饱腹感。,http://img.xiaochushuo.com/web/263573065.jpg!s4,95.34
138,139,云来倩影斋,粤菜,很好吃的一道素菜,http://img.xiaochushuo.com/web/262658496.jpg!s4,80.84
139,140,香菇滑鸡煲仔饭,粤菜,在广东的饮食文化里，煲仔饭是非常具有代表性的了，今天就教大家如何做广式，香菇滑鸡煲仔饭，最关键的是教，大家怎么做出锅巴来。,http://img.xiaochushuo.com/web/264932123.jpg!s4,36.49
140,141,啤酒红烧肉,粤菜,红烧肉是很多人的喜爱，也是许多酒店的招牌菜。红烧肉大多选肥瘦相间的五花肉，五花肉虽然很香，但肥肉部分大量的油脂，从健康的角度会有所顾虑。这种做法，虽然过程看似麻烦，但能去掉大量油脂，加入啤酒烧制，更加香糯美味，色泽红亮，肥而不腻，老少皆宜，想吃就吃。,http://img.xiaochushuo.com/web/265156465.jpg!s4,98.71
141,142,青椒炒鸡爪,粤菜,鸡爪一直都是我的最爱，不管是凉拌、红烧还是焖煮，味道都是非常棒的。今天这道青椒炒鸡爪，十分值得拥有！,http://img.xiaochushuo.com/web/264636066.jpg!s4,35.67
142,143,青菜鱼丸汤,粤菜,鲜美无比的一道汤?,http://img.xiaochushuo.com/web/265533073.jpg!s4,75.88
143,144,蔬菜肉饼,粤菜,加了各种蔬菜的虾肉饼，营养丰富就不用说了，味道真是一级棒！又鲜又嫩，不仅小朋友爱吃，大人也是难以抗拒呀,http://img.xiaochushuo.com/web/265609835.jpg!s4,103.52
144,145,南瓜蒸排骨,粤菜,浓浓蒜香的排骨，粉甜的南瓜，爆好吃，汤汁还可以拌饭，宝宝爱了。,http://img.xiaochushuo.com/web/265135745.jpg!s4,108.13
145,146,家常烧豆腐,粤菜,肉末豆腐是一道传统名菜，属于家常菜肴，主材料为嫩豆腐、肉末，是利用家庭现有的调味品可以炒制出的菜肴。该菜肴的特色鲜嫩可口，功效可强壮身体，改善体质。,http://img.xiaochushuo.com/web/264651072.jpg!s4,96.88
146,147,正宗榕城荔枝肉,粤菜,是这道菜最初让我慢慢喜欢上厨房的，也是老公最爱吃的，现在我也特别爱吃。许久没吃，就会想念的一口酥香酸甜。,http://img.xiaochushuo.com/web/262491817.jpg!s4,84.34
147,148,苦瓜炒虾仁,粤菜,夏日的减脂菜，营养丰富还去火，好处多多哦～,http://img.xiaochushuo.com/web/264893308.jpg!s4,80.72
148,149,新奥尔良烤鸡腿,粤菜,最爱吃的鸡腿?，平常经常会用鸡腿来做手撕鸡，今天就试做一下新奥尔良烤鸡腿吧，不用烤箱也可以做的新奥尔良烤鸡腿哦?,http://img.xiaochushuo.com/web/264774307.jpg!s4,37.18
149,150,照烧排骨,粤菜,排骨是餐桌上常见的一道美味，做法也特别多，今天分享一道照烧排骨，每次都是秒光?做法也特别简单,http://img.xiaochushuo.com/web/6cc549597df2bdc7ed4bfa9925444c5e.jpg!s4,61.44
150,151,葱油蒸蟹,粤菜,蟹最佳食法个人还是喜欢蒸着吃，但老是清蒸也会吃腻。正好家里买的葱要做饺子馅，最后没做一时半会也吃不了，就随之用小葱与蟹烹饪出不一样食法，葱油做法不仅有葱香味还很好的保存了蟹的鲜甜味,http://img.xiaochushuo.com/web/265077456.jpg!s4,104.79
151,152,紫苏蒸太湖大闸蟹,粤菜,"秋风响，蟹脚痒”，从寒露到立冬，是太湖蟹大量上市季节。古人诗曰“九月团脐十月尖，持螯饮酒菊花天”，民间也有“农历九月吃母蟹，农历十月吃公蟹”习俗以及赏菊、吃蟹、喝黄酒的饮食文化
时至10月，又是丰收时，蟹已肥美，开始品尝！",http://img.xiaochushuo.com/web/263827961.jpg!s4,108.92
152,153,清蒸盲曹鱼,粤菜,我觉得鱼最好做的方法就是清蒸，那简直是超易上手。不但营养丰富，而且味道极其鲜美。比油炸，红烧等其他的方法健康百倍。,http://img.xiaochushuo.com/web/263543352.jpg!s4,73.13
153,154,广式茶点-蒜蓉炸虾饺,粤菜,忙碌了一周，来道酥炸广式茶点抚慰一下为生存奔波劳碌的自己，也许对你我而言，这人世间唯有——你的爱、我的美食不可辜负。,http://img.xiaochushuo.com/web/258668030.jpg!s4,54.58
154,155,没烤箱也要做烘焙——榴莲酥,粤菜,金黄诱人的榴莲酥以新鲜榴莲果肉配制的软滑馅心，配以层次分明、异常松化、做工精细的酥皮，令人食指大动。吃完后淡淡的榴莲味让人“榴莲”忘返。,http://img.xiaochushuo.com/web/263403579.jpg!s4,76.58
155,156,红烧金鲳鱼,粤菜,金鲳鱼肉厚、刺少、味佳，营养丰富，是天然营养佳品。鲳鱼是热带和亚热带的食用和观赏兼备的大型热带鱼类。鲳鱼的营养价值是鲳鱼含有丰富的不饱和脂肪酸和微量元素硒和镁，有降低胆固醇的功效，对高血脂、高胆固醇的人来说是一种不错的鱼类食品。,http://img.xiaochushuo.com/web/262457015.jpg!s4,99.01
156,157,茶餐厅的厨师是怎么做豆豉凤爪的？,粤菜,"★★★★★
小圆食记
Menu
凤爪就是鸡爪子，它富含谷氨酸，胶原蛋白和钙质，多吃不但能软化血管，还同时具有美容的功效。
别看菜样简单，但想做得好吃，可是得下一翻功夫的。要先飞水，再炸制，后蒸制，如此一番，才能尝到美味的料理。

★★★★★
创意指数
豆豉蒸凤爪",http://img.xiaochushuo.com/web/46491668.jpg!s4,100.18
157,158,红烧虾,粤菜,干香外酥内Q，口味甜中带鲜咸，在餐厅吃过味道不错，凭吃到的味道回家做了起来，很好吃，经常做这道菜,http://img.xiaochushuo.com/web/265005621.jpg!s4,95.30
158,159,粵菜经典【白切鸡】 泡鸡秘诀保证肉质嫩滑,粤菜,"广东有句话：无鸡不成宴。可见鸡在粤菜中的地位如何卓越非凡。白切鸡是广东再平常不过的菜肴，可做好却不那么容易。
白切鸡是泡熟的。火候的掌控全靠水温，秘诀是要把鸡提起来，让腹腔内的水排空。因浸泡过程中腹腔内血水渗出导致腹腔温度低，鸡肉不易熟。没煮熟就切开，鲜美的肉汁就都流出来了。泡鸡的过程中把鸡提起来，排出腹腔内的水，重新浸泡时，滚烫的水注满腹腔，里应外合，便能让整鸡均匀地受热，达到我们想要的效果",http://img.xiaochushuo.com/web/246143989.jpg!s4,38.29
159,160,莲子淮山芡实瘦肉汤,粤菜,莲子淮山芡实汤具有补中益气、生津止渴、美容养颜、减肥、补脾止泻、宁心安神、止泻固精、助眠等作用，经常的食用莲子淮山芡实汤可以增强免疫力，减少疾病的出现。而且莲子淮山芡实汤是老少皆宜的，一般人都是可以食用的，没有太多的禁忌。,http://img.xiaochushuo.com/web/264241579.jpg!s4,81.53
160,161,芒果双皮奶,粤菜,芒果含多种维生素、其胡萝卜素含量特别高，有益于视力，能润泽皮肤，是女士们的美容佳果。芒果双皮奶，果肉肥厚多汁、双皮奶细腻嫩滑、奶香浓郁。,http://img.xiaochushuo.com/web/265540004.jpg!s4,98.23
161,162,彩椒牛肉粒,粤菜,彩椒牛肉粒，缤纷又好吃，维生素和蛋白质满满，低脂低卡，健康美味，特别适合健身和对卡路里摄入有严格要求的小伙伴解馋哦！这道菜囡姐用的肉眼牛排是从近肋骨末端的一少部分切下来，该处肉质柔嫩且多汁（有雪花纹），滋味无穷。,http://img.xiaochushuo.com/web/263274666.jpg!s4,56.12
162,163,小米蒸排骨,粤菜,小米蒸排骨，小米糯软，排骨入味，值得一尝。,http://img.xiaochushuo.com/web/264762114.jpg!s4,35.45
163,164,木瓜红枣瘦肉汤,粤菜,"岭南佳果—木瓜营养丰富，味道清甜、肉质软滑、多汁。无论作水果之用还是煲汤都是佳品。

木瓜含有木瓜酶促进乳腺激素分泌，对减肥丰胸有帮助，女性最适合食用。
另外其还含有的胡萝卜素和丰富的维生素C，有很强的抗氧化能力，能帮助机体修复组织，消除有毒物质，增强人体免疫力，帮助机体抵抗病毒侵袭。",http://img.xiaochushuo.com/web/264423701.jpg!s4,63.50
164,165,叉烧肉酱,粤菜,"叉烧肉酱
",http://img.xiaochushuo.com/web/262468156.jpg!s4,110.39
165,166,沙茶牛肉粉丝煲,粤菜,"昨夜 公园
哇声 阵阵
久违的夏天说来就来就像一场梦
羞答答躲藏着的鹭岛春天今儿个忽的来
 俩天之内过完春夏 秋冬
这天气怎么了
 这世界怎么了
“厄尔尼诺”
克制你不健康的行为
还地球一片朗朗的乾坤
",http://img.xiaochushuo.com/web/259696139.jpg!s4,95.21
166,167,菱角烧肉,粤菜,菱角的功效与作用是有很多的，比如:1.抗癌作用，菱角在一些处方中有一定的抗癌作用。2.清暑解热的作用，可以缓解中暑。3.健脾益气，对脾胃不好的患者效果很好。4.缓解皮肤病，比如小儿头疮。5.减肥瘦身，可以作为减肥的辅助产品。6.可以解酒，喝酒之后可以适当的服用一些。7.吃菱角可以补五脏，去百病，对身体是有很大的好处的。,http://img.xiaochushuo.com/web/cc980aaa3e57a18ac6ea9f2df5f1d29a.jpg!s4,87.19
